polsby_popper,convex_ratio,schwartzberg,reock,eig_ratio,cluster
0.37439172002888044,0.8411194017307373,1.6343191979872402,0.6404776533757367,0.35132910638974024,0
0.31728847867586185,0.7597117920666515,1.775304479175287,0.6203136089655651,0.3665718487765956,0
0.31348476481819176,0.7307171101673,1.786042464666376,0.5785835825686364,0.6506118112085931,0
0.22420227117181138,0.7005462103350879,2.1119323184458865,0.49065388762471723,0.4645637905698977,0
0.21291594500538033,0.649211018455764,2.1671846042309895,0.4331508630545763,0.2448051046790598,0
0.30141235209502104,0.8452149442981418,1.8214593229872913,0.7089869751389287,0.3999866095755171,0
0.17867226536682188,0.6894960305488043,2.3657640505262973,0.41103541286309914,0.10565387965064739,0
0.24445160863298823,0.6920979801569924,2.022569948822317,0.5196207198635563,0.4103368413643139,0
0.38064058707509024,0.8244494752089657,1.6208486093858363,0.6124742140386454,0.4802970034963836,0
0.4631768823764479,0.9272316483304135,1.4693544155655889,0.7865284709665437,0.28413670926543005,0
0.12831877663496746,0.7356624007069041,2.7916109602516856,0.5519375509921232,0.2449995335396118,0
0.5610787640755538,0.9293979895566036,1.3350209597903098,0.8596515500200037,0.3002722827060713,0
0.23519557616672265,0.7281197576339982,2.061984638940748,0.5490835709572481,0.5607025541151882,0
0.16903156568590808,0.659477835799079,2.432294136673899,0.5280558970293664,0.515557617959599,0
0.23036348834305098,0.7480957111074014,2.083498426635941,0.6223805918153175,0.5675128566794719,0
0.33080301737276296,0.7019629372491047,1.7386624265163027,0.4906075948780402,0.1874193891488215,0
0.41666266499742094,0.8495070710626116,1.5492007777677579,0.7699311213206307,0.2661349219672813,0
0.14285476352582677,0.7574614057967524,2.6457733442561397,0.4321041476605321,0.050484985937732645,0
0.10493977270374077,0.3818826311053313,3.0869524538516933,0.2572577031430731,0.11311863926998222,0
0.0793778196953487,0.415204738473677,3.549362994934075,0.3096475114698196,0.14037687639360072,0
0.10166046530119957,0.4273481458562419,3.1363458962985344,0.3088401658514355,0.058360719827869854,0
0.1291798519389137,0.5701812007125572,2.7822913706911883,0.4048528724447473,0.20697470485619412,0
0.10757213043707402,0.5917846753599526,3.048948685150759,0.4440456311636369,0.39435071757680057,0
0.27690659937987666,0.7000622512803746,1.9003489135142175,0.4922515188142586,0.36858315684045667,0
0.09795392909838699,0.5764359735266288,3.195133947480382,0.4707148427200913,0.3427070564024631,0
0.06992133896531642,0.48255053785517743,3.781770169896874,0.3532214496195545,0.059451410655014254,0
0.262251581524029,0.7838078896699113,1.9527243509050953,0.5848476708720002,0.4477005864249704,0
0.1598406132733116,0.6541056941983153,2.5012461399022046,0.5556528675867063,0.33857930362190886,0
0.08063609146120185,0.3477107431349544,3.521561405653119,0.2818669804607277,0.35110151386508354,0
0.1265049230739874,0.643435178693321,2.811553076687748,0.497429715212264,0.5615143884109365,0
0.11853185719259082,0.5578641176147995,2.904574066519208,0.4854999823592108,0.46389686053642903,0
0.27467989568220885,0.7653635764293155,1.9080359937643752,0.5263885273862602,0.21640706948422864,0
0.24860219494597918,0.7144927652173035,2.005614776305432,0.4666798107285023,0.3750031740285488,0
0.12749982531206716,0.5042593449505621,2.800562086583742,0.38211709901464075,0.3694429439430602,0
0.5915865842867053,0.9723644132529856,1.3001421604764252,0.7401810343259784,0.05608038514423001,0
0.14605046382588835,0.5324576030555994,2.616667436096269,0.41626996484164086,0.245761842694655,0
0.4290942631904022,0.882552959765041,1.5265943330497307,0.6639052801810191,0.3702874756157089,0
0.423129627175565,0.8292520588028365,1.537316478241622,0.6226362516203611,0.20757949843996473,0
0.2519088809809828,0.648971616537906,1.9924079256161726,0.5183173955579613,0.39165905564819636,0
0.18962846141922446,0.6751546006881333,2.296403707349913,0.47152764719008833,0.4146618958648283,0
0.30856888916951836,0.7445460325894601,1.8002131570389763,0.5459682020029554,0.5645377697600545,0
0.3436500801971451,0.8519932152242181,1.7058536740462336,0.7057541064911895,0.7367089404354149,0
0.3515352653354386,0.8114798901781478,1.6866134155426111,0.6514836844593253,0.3765811005047888,0
0.22362122022707087,0.6736090426917665,2.1146743304966202,0.4643111070015507,0.11400287529320247,0
0.432292312925991,0.8810328485354385,1.5209370643881246,0.7188787201030864,0.0902622388871298,0
0.1782463562090693,0.6270109494633903,2.3685887909953562,0.4606784077359533,0.20007920844360622,0
0.5404934311373804,0.9264312047617818,1.3602063247850633,0.7589074371042631,0.06991834578487123,0
0.6140520434752668,0.9598817239618456,1.276137319803768,0.8851711882547451,0.44828469766852796,0
0.43913937392740815,0.8289934988668887,1.5090332558965798,0.5869108513998949,0.3276704381220579,0
0.434632805937134,0.8028815384329808,1.5168364215447525,0.654140327680991,0.33896212572977014,0
0.6094209965150938,0.9052733996080484,1.2809768863497195,0.775507756460869,0.3805953147182997,0
0.2865235128398489,0.6428504851454175,1.8681849386627456,0.45128467470704375,0.5400521791245824,0
0.2687211996607363,0.7520294988686393,1.9290746551803817,0.5547326099368484,0.2500433627192252,0
0.2640636209625287,0.7021077389808289,1.9460128911706636,0.5026592049205176,0.5402748231732072,0
0.25465467464066677,0.6009009534519398,1.981637324098372,0.4330627779520769,0.5230954708923194,0
0.3867223731105546,0.828396908710861,1.6080529716276069,0.6610814359850778,0.46108603179826385,0
0.35504011994416496,0.790533110494701,1.678267885450277,0.6141719012094321,0.2422381753940854,0
0.5738836091127587,0.8859769500608503,1.320043033762419,0.652600300358511,0.2811187027544581,0
0.4022402345899533,0.8481415172270873,1.5767296894214147,0.6939801753593987,0.2816944478539971,0
0.26598971527124343,0.6365662488542663,1.9389543204327606,0.5270997919352745,0.1399578146033661,0
0.3374028395934833,0.8012211932061248,1.7215737551234116,0.6547763485609454,0.27605240089343297,0
0.22521075495177556,0.6924641584216042,2.1071984433155126,0.475690417986909,0.2607664408858325,0
0.15463429291417616,0.6964826574731078,2.543004294504993,0.5372378136930168,0.7052342839097191,0
0.110314440134068,0.5726325473655179,3.01081324158034,0.3861041644559546,0.16076738288480064,0
0.18835092630318792,0.7096926524865746,2.30417849917665,0.5404092418321361,0.08101903465133208,0
0.08172904053018154,0.7062203355150739,3.497935521673611,0.594926867579755,0.4888070331889443,0
0.08209337970795363,0.5365413641122151,3.490164784724465,0.4215102692101594,0.23044507786030247,0
0.05196209719116735,0.4307239726098563,4.386889190121076,0.3199139485321054,0.04388975041475577,0
0.1943705522967679,0.025040585514294937,2.2682178594084514,0.013374507122866927,0.7692935404751071,-1
0.3477342321359718,0.7792344187755699,1.6958064270592592,0.632566348340241,0.2705954204041072,0
0.3979111817681853,0.7974300465549371,1.5852834592676517,0.6142221753192924,0.7474753448651233,0
0.2081278263246468,0.6607905728640502,2.191971614035718,0.5393578159662015,0.3534869168040302,0
0.37021194937680635,0.7960662507121978,1.64351920683723,0.6595905016880168,0.40753721767927975,0
0.24721591066085413,0.6644379207938059,2.0112302428905373,0.47015043266040313,0.24119586712072744,0
0.42727995735484015,0.8727169395031443,1.529831993765156,0.6924695539152809,0.15827387294043435,0
0.17307350000242452,0.591094669025665,2.4037246205757135,0.392334319170685,0.46666229057765557,0
0.30069841012108584,0.869598148413504,1.823620367488889,0.7437643773669096,0.15422095732954463,0
0.3501460822999261,0.7711720013560611,1.689955871048478,0.6171105874189332,0.2921828582912436,0
0.3696281078079671,0.8573917816417074,1.644816695038955,0.7458435752154486,0.47430475096629654,0
0.30278362894634264,0.7884996674841837,1.8173300386154705,0.7014950855841836,0.5393848812510469,0
0.2917671740378737,0.7566117800462062,1.8513212474227616,0.5963519242582942,0.8794745693130813,0
0.39666263129031815,0.8748802651405614,1.5877764484931534,0.7341530794554324,0.6507484301619373,0
0.2674374424809151,0.7182330412717707,1.9336990986360958,0.5858433434656998,0.690172021464552,0
0.19932571469333338,0.708433369752345,2.239846904925886,0.561492694825597,0.4023908975067849,0
0.5037028555911852,0.9531005677681534,1.4090058411508466,0.8925007231243968,0.3354866123916456,0
0.2648592013795414,0.7546550534437481,1.9430879897294595,0.6292764563562061,0.20893058383262397,0
0.3540914691896167,0.6952863062603416,1.6805145156480832,0.5550180333539532,0.12334512215939697,0
0.3051577631403013,0.7837552937120925,1.8102468006885388,0.6437989093608432,0.4959236007535731,0
0.3299670602257389,0.7814203938555093,1.740863446041794,0.5179234394950278,0.27451816294361636,0
0.11804300675307573,0.47602307704714514,2.9105821957891744,0.4216133777248755,0.10423047701131993,0
0.22846481071655295,0.6630113454276564,2.0921380654078927,0.5084521655061839,0.12028766608278532,0
0.18954770790258804,0.7249949270449167,2.296892826764977,0.498071279164748,0.31097295379156703,0
0.2851683492525479,0.6901862802723155,1.8726186277160717,0.51421835444397,0.5788968640456621,0
0.43337872867184235,0.8344494844119258,1.5190294871040617,0.6066345947326345,0.4095148581379425,0
0.12255758447310829,0.6854985066672029,2.8564715547616175,0.4211808255549199,0.3377874025158901,0
0.26225297532429226,0.7932122149134769,1.9527191618098574,0.61517613389033,0.7519560164323424,0
0.2662895624692918,0.7664563762593993,1.9378623629203362,0.6014974480199174,0.357832857369313,0
0.4939296172307328,0.8561924354585869,1.4228773490687638,0.6863727310462352,0.5065688137503165,0
0.1530805795405857,0.6486699829997737,2.5558770076434283,0.4998452561190481,0.3859928185882366,0
0.12096929852826799,0.6200945013627658,2.875162655215124,0.47450917146419125,0.2684530274118704,0
0.26810190035575193,0.8141330355953926,1.9313013933732965,0.5276035246900104,0.1512969304437115,0
0.2920398780275777,0.8666428312679317,1.8504566726807254,0.8087208778093353,0.30577043349299987,0
0.13123246389623328,0.5645240511327708,2.760446652973107,0.4012934947816794,0.25540090776929547,0
0.2472688011350371,0.767305800780848,2.011015131623523,0.5669812708774543,0.14578044522454509,0
0.19452453740367553,0.7010342995088892,2.267319924057323,0.5080318890315075,0.15668418084480246,0
0.16510252035813466,0.6337439006572047,2.4610653646697824,0.5212231560829357,0.4005668392672047,0
0.26710338480107604,0.7805863214463089,1.9349079286711224,0.5786788431553466,0.43905718475049643,0
0.15683875333879008,0.6364435872235499,2.525069343452464,0.5091982988844859,0.38635906549002164,0
0.30893483954676065,0.7701926833473892,1.7991466151535898,0.6250574678204921,0.5941901271730899,0
0.26727789833609095,0.7292999575247707,1.9342761466178282,0.5327697523927194,0.6415007812036576,0
0.3796809556480471,0.8438639116278862,1.6228956381664246,0.6748569940312042,0.5534626923911903,0
0.3025706983276416,0.8218637076025973,1.817969388617008,0.6285926261266597,0.22427150348140448,0
0.302115180143623,0.7842976300503991,1.8193394061674126,0.690763518934103,0.6210251498194406,0
0.29397988099509736,0.7997046327828543,1.8443408909461567,0.6533293402028294,0.4963014169196393,0
0.5274503302036904,0.903951426697093,1.3769216091557144,0.852398865683615,0.41680527016702346,0
0.4115695246025037,0.8002494450043263,1.5587569232310654,0.6118423605179883,0.43643962313281043,0
0.23458686885039343,0.7588354474224052,2.06465813039038,0.6566343453038106,0.22085042836036406,0
0.14353620053263763,0.6622604265281309,2.6394854781888024,0.4825932531022844,0.1633290328251515,0
0.2643814360911585,0.741992759522361,1.9448428802841995,0.6315742047798061,0.6358695703713123,0
0.5028257493620965,0.8899044968147248,1.4102342083656454,0.7672028434566938,0.459722240771324,0
0.495297285601784,0.8351764920880678,1.4209114897213102,0.6499617785733307,0.43462165709049205,0
0.22964263188529815,0.686910836776832,2.086765952568349,0.5811757897900863,0.4490019225919738,0
0.24989713667613825,0.8022450526912555,2.000411580309359,0.6226783717389605,0.14163170872253902,0
0.3214985277531233,0.7684218381215281,1.7636422965888372,0.5665746020276222,0.2625294667156147,0
0.361425044646054,0.8248160831318014,1.6633777133795606,0.6977670111862404,0.11909552064311005,0
0.30257727160567205,0.7571516285673704,1.8179496414577438,0.5537720870297829,0.304825247520673,0
0.0893227765072986,0.49374839690579364,3.3459457323669266,0.3349907159016801,0.2529194440720642,0
0.20655836919702444,0.7406362002201071,2.2002832971065005,0.5520154497951175,0.3344907404434837,0
0.5585814048734566,0.9126663075684266,1.338002001260271,0.8116672644480741,0.9743754466314537,0
0.09767032747146799,0.6585647369507105,3.199769379640685,0.44216510629855943,0.20222214052616896,0
0.2908408051944172,0.834144471335205,1.8542672626117185,0.6663690660323253,0.5056683065478985,0
0.3268718939348116,0.8978507924354576,1.749086187979431,0.7658405933110357,0.38657892821631584,0
0.24374703363090464,0.7961248519077785,2.025491059033714,0.5429316940971929,0.3336844657648404,0
0.2739175729260842,0.7657424511259667,1.9106892164814235,0.5825558669823154,0.1602986402586729,0
0.6149728745993878,0.8679575889553881,1.2751815482338027,0.6737741928536711,0.33237180607502886,0
0.4297346525540876,0.7848655576279262,1.5254564456940654,0.5401490786304822,0.5159241373925408,0
0.09352387434106865,0.4836674763437966,3.2699322543407843,0.3573635609577219,0.11930949539433061,0
0.28030562699953776,0.7944057084508918,1.8887918144463016,0.6074023042208424,0.7797444184645663,0
0.25463543034849495,0.7955816151700945,1.981712204658185,0.6073065969232821,0.3076843670063342,0
0.15195895582371635,0.5253316011687891,2.5652922532926286,0.36864137879004755,0.17438056780046068,0
0.22734957144166293,0.7719138319749944,2.097263168925909,0.5990381818110351,0.4256938755084739,0
0.27022983142249196,0.6760039847783521,1.9236823258197682,0.5247972442956621,0.31664294685645783,0
0.29980611810150787,0.7656474461280435,1.8263321082923376,0.6238518701586117,0.26882437089911954,0
0.3008579749729927,0.7518014601331791,1.823136710197822,0.5362470311659123,0.3397089144066467,0
0.7726370946249094,0.9978204486880013,1.1376593029569475,0.996316501858197,0.5743647542671172,0
0.5150600602636879,0.9894967968863415,1.3933847813816864,0.9502954537928263,0.43273067585569025,0
0.389048889862899,0.8328111917333489,1.6032376744904127,0.7209157953629796,0.3769088438185754,0
0.3254335038385943,0.7262427192265666,1.7529473368210966,0.5637136273152634,0.5486236788384271,0
0.2814678890567033,0.7407879177435487,1.884888097427265,0.5885536240554404,0.5635509140095196,0
0.3942976163049974,0.8155501424118817,1.5925311070623214,0.6331052116577555,0.38213771533307833,0
0.28131711959838945,0.742363634219051,1.8853931244437714,0.5750195276801652,0.486527257694585,0
0.3024721646175394,0.7551262603893807,1.8182654764947281,0.6307493537116621,0.64578947965694,0
0.3941671942469799,0.8715623543232108,1.5927945536520793,0.7740952278770452,0.41929680760083604,0
0.26669432872465293,0.7187379112748301,1.9363912421453393,0.49086675284370895,0.3886631262183937,0
0.18064600372672734,0.7774884210155543,2.352804384155584,0.6093609216749587,0.4712401793569523,0
0.2926272179264539,0.7284533080111455,1.8485986894236899,0.5195667122324662,0.6183471895111284,0
0.2649740612064798,0.7555183322984206,1.9426668033300614,0.5941861819781208,0.42045895825270135,0
0.4293391318092997,0.8628666250877632,1.5261589332297163,0.787480809972926,0.1601776852715238,0
0.1727657351514082,0.684709059995275,2.4058646652447373,0.5439550628835339,0.09169267829455635,0
0.2753549110383973,0.7099686428989447,1.9056958432028404,0.5282618085138566,0.6817136610285209,0
0.41567943650770134,0.8379159541776873,1.5510318987396419,0.6312500067914979,0.12678219904823979,0
0.41787531174545817,0.7793300810919689,1.546951305100717,0.625600640423418,0.391195588121266,0
0.3737011798192983,0.8781139824582541,1.6358284817577546,0.628699790903805,0.20699977620482624,0
0.35173731342973347,0.7682508603558897,1.6861289261729635,0.565845700415157,0.5174761289049915,0
0.28543798162048933,0.6763556038621531,1.871733955872058,0.45820643152297014,0.32267405325023035,0
0.27700829303953334,0.7330121320056594,1.9000000590209234,0.5672385817985846,0.6160187863426922,0
0.42013928797862504,0.8003939412991122,1.5427776989380029,0.6148356876306499,0.8846400260160532,0
0.2879814873491971,0.7888044982351533,1.8634498735261937,0.6127948867338805,0.30688559027730716,0
0.7269068457012782,0.950373107342364,1.1728990122892669,0.8378406063081983,0.5646589617548154,0
0.5793364879977602,0.9238048899634362,1.3138160373599672,0.8295147468297202,0.3145912665280862,0
0.27661268856967375,0.7727130909855034,1.9013582395960809,0.6653073941477305,0.3738759384594335,0
0.4992880230715981,0.8987916316177684,1.4152215263998635,0.7926416707002099,0.4871341688743199,0
0.46822748776812156,0.8620477759117793,1.4614082243738387,0.615903619990025,0.287196942863176,0
0.4786620839149913,0.8664401968501799,1.4453914666352135,0.8042992039661254,0.24514993651614195,0
0.4507864247287541,0.7799055292639456,1.4894110978698232,0.6907523379364616,0.10531099969649092,0
0.47328906957923034,0.8295886323627886,1.4535727163305405,0.646432978644845,0.5517194579135734,0
0.45019267151695497,0.7344231658246047,1.4903929566206828,0.5440207106996768,0.6816875655104621,0
0.5244179891962623,0.8854205033083647,1.380896756491991,0.7565688174519392,0.14572988124586453,0
0.38066930747481864,0.7460570647023489,1.6207874640595359,0.6525143172211201,0.4038810484825763,0
0.48367845247621205,0.8975709534181814,1.4378766456248586,0.673023634282369,0.45239650909107615,0
0.47982300260759925,0.9218372314915454,1.4436418650631286,0.7192762210912973,0.6895036361295299,0
0.393592654591242,0.7712904269462169,1.5939566560295435,0.5300267196163593,0.1183153025829566,0
0.4208975187415489,0.8245392602624451,1.5413874450593357,0.6058807318037602,0.35775711542128946,0
0.3815016021719966,0.8146207745590199,1.619018520827219,0.6802015115853068,0.5810882189201185,0
0.577658421839131,0.8807055481079995,1.315722935413713,0.667106611321677,0.5398033278333145,0
0.3171912127831634,0.7554221571410461,1.7755766546523168,0.5908570760611146,0.20981810962062125,0
0.24153947985991622,0.5509014129585108,2.0347260095433235,0.3667109003420184,0.272147751096242,0
0.4826815339481193,0.8221402707047964,1.4393607571775062,0.664041193963518,0.1489338171958884,0
0.3733833730652913,0.7509989584279684,1.6365245046668178,0.6520984321820305,0.25191118511878724,0
0.40418661140128254,0.8251139667486105,1.5729287054748005,0.6201249034943608,0.42836141009978085,0
0.42031721918181447,0.740107651903981,1.5424511154226583,0.5938255798101792,0.3570975977183991,0
0.49482144482255835,0.8174176162376791,1.4215945291970484,0.5738194743790267,0.17162939092459925,0
0.356779631321875,0.8221473943594353,1.6741716129412096,0.5870651575090591,0.7548142424628936,0
0.32670514775192483,0.7687465606377892,1.7495324867947801,0.5014450897081127,0.07653180806558106,0
0.3856780394077455,0.781507189030881,1.6102286317030283,0.5053798310097163,0.4510434508701988,0
0.4345014869681436,0.910399651452047,1.5170656202391721,0.7691535926675289,0.38066477288316747,0
0.10456168207926321,0.6716166321138995,3.0925285624788423,0.4868623412031957,0.3643131945884247,0
0.16137554932628678,0.637908787919842,2.4893223202514596,0.45073853772454453,0.30604725908412356,0
0.11407864250953295,0.5196903662654179,2.9607233424280115,0.4176118795785104,0.12642037442996104,0
0.3647295886169033,0.8946723639513516,1.6558252524888597,0.6828314004139324,0.5713388217773062,0
0.23001859539500394,0.775729113998811,2.085059854205655,0.6405085624247333,0.2502511360443582,0
0.09704302670710867,0.5978895854228325,3.2100946165373347,0.46435568838823904,0.252700900666699,0
0.1322093285726591,0.5465980012250569,2.7502295886684704,0.4261376639629545,0.058052736401982365,0
0.23881981856169643,0.8107194527582051,2.0462788617403027,0.6209691482366655,0.6284223669185155,0
0.2215229765367299,0.7806971327405038,2.1246657197877425,0.6165304024313203,0.4154194917793607,0
0.21883023790622594,0.6751240438391836,2.1376979154619167,0.5679449223893454,0.7716475573099315,0
0.3231535015660418,0.7268898008583616,1.7591204077513236,0.6381370952873981,0.3311966019576722,0
0.1866969175578379,0.6795452478022543,2.3143627261312885,0.47907321574769524,0.3272061252426389,0
0.16278423538317435,0.6942790716250248,2.478527991594926,0.5446089163373233,0.598080981652235,0
0.18053345777746876,0.6560592593110975,2.353537648087877,0.44348553154729764,0.21102000933352807,0
0.14205360235709782,0.6347934167168396,2.65322373813073,0.48373933024826493,0.20481758612436898,0
0.26547226846717803,0.7499072794919084,1.9408430625191495,0.5263325250372569,0.12625791586536125,0
0.24971729985893643,0.7101782892383657,2.0011317605013152,0.48787608284390555,0.4778206374447455,0
0.2004186525020117,0.6800485701927265,2.2337313066759936,0.5115673436294566,0.40390329692274807,0
0.16568821531060549,0.7464102403362953,2.4567116764656785,0.5344490751007576,0.14912926087504652,0
0.47448823506444976,0.939792808890478,1.4517347603954946,0.7739871769997897,0.10871504907923032,0
0.15303744512905593,0.5540254245342039,2.5562371759777105,0.43210817382744937,0.9629046525647268,0
0.21935341273137748,0.7888935057887817,2.135147106297097,0.6180436587584531,0.23456414424851652,0
0.07944996724813715,0.5241217646818135,3.547751062137724,0.37445213948569706,0.544767424730014,0
0.25170087373335986,0.7507932016203585,1.9932310250654457,0.537335925760387,0.251502470409775,0
0.2058803719401726,0.683886911947896,2.2039032630868363,0.4496729114265938,0.7523218212376267,0
0.1967482732887412,0.6773644485570419,2.2544703874882255,0.5358920583093211,0.07118457145154201,0
0.1383582717286998,0.682605538902621,2.6884219695378073,0.5465197216567993,0.28176996446911934,0
0.32342220015308243,0.8422584535608726,1.7583895188658634,0.5785898497325285,0.1643310767471691,0
0.24743120324087103,0.7569062386519535,2.0103550558214236,0.5664938403994736,0.5952765924713362,0
0.17059572004361995,0.7659630468732643,2.42111787651357,0.5380204808022,0.12204462742780396,0
0.2189404806902066,0.6987080860910538,2.137159651723869,0.4766878577388226,0.20403472471274267,0
0.20156666477594357,0.8089830310137496,2.227361174303455,0.5871801332707273,0.34443810839136046,0
0.16204596230395035,0.6044530250148393,2.484167598552896,0.4748735240387177,0.3357090689240543,0
0.29532414492448045,0.7752570355763896,1.8401385445943894,0.5931604191746384,0.4138293605971262,0
0.060141341548846525,0.6329706555154838,4.077682846430877,0.47832874000816394,0.226466633281206,0
0.1388980699489946,0.33379289149691566,2.6831928900665734,0.24744349053791617,0.2390207351723242,0
0.3686145248766563,0.8151260932591097,1.6470765268382028,0.5820735707797838,0.09908065054384109,0
0.17484369087033894,0.6788007883001572,2.391525506613737,0.4918599975726077,0.4138169758265413,0
0.1318794764638928,0.7000116560393762,2.7536668274167835,0.5282892004237878,0.40842242768525455,0
0.17663272297749064,0.5949002876770473,2.3793833484618285,0.46577287054977573,0.35007460356896297,0
0.17397922724905376,0.6126455282924513,2.3974596204098746,0.46231991001818634,0.041062979449882187,0
0.1459665392396408,0.71098323351951,2.6174195645517564,0.5672419353969833,0.2650869913246411,0
0.2287624620135133,0.7421827313450562,2.0907765432891123,0.6014619810128327,0.32206834939109563,0
0.24594547212181048,0.6405338605323352,2.016418086390914,0.4056490507730084,0.4364744705798905,0
0.3113529706053011,0.7915588917603168,1.7921464370727833,0.589036888661501,0.5902303353952454,0
0.1951087102700769,0.7451454275681783,2.2639231005965157,0.5340343023085912,0.10802429761286562,0
0.2649750154313838,0.35515554634690755,1.9426633053725093,0.29206332346618746,0.5699829102765196,-1
0.19661161749817246,0.6663446803485388,2.255253741293602,0.5356245433050361,0.3501593121983081,0
0.11375250498185605,0.6559501057977015,2.9649646198677586,0.5314244486103453,0.4722253877002509,0
0.28863694590696914,0.8555214086105334,1.8613328396671691,0.6633585507861154,0.3075684829492546,0
0.09959381330339269,0.44891472173637514,3.1687196673395137,0.373073355280627,0.03977327532266642,0
0.2939072465316632,0.7255819956382366,1.8445687765068612,0.5806607001378201,0.3781056372584793,0
0.28841484605364753,0.7713521611348209,1.862049380788062,0.5662799760194107,0.13039275186315868,0
0.26285736727181575,0.6961906809990569,1.950472911404352,0.539971059665537,0.5877917682432737,0
0.42900694834821096,0.8573085274021934,1.5267496773421803,0.7043749957351036,0.3756634543484543,0
0.2264052774750729,0.6432076275574184,2.101632263741997,0.4812218738283346,0.4119598680054482,0
0.546914996562572,0.88782006288263,1.3521973609301738,0.7888594407791403,0.6525800413976993,0
0.37133341395830555,0.8475858793729015,1.641035532813472,0.6391604392583128,0.3389341572038255,0
0.17605023724454053,0.6979765823389043,2.383316351796897,0.5871978580254614,0.16875997499028778,0
0.2706486416376232,0.7514599951236896,1.9221933663328858,0.6834137202888997,0.14575675645282274,0
0.4776841084275244,0.8609160503170645,1.4468703044648668,0.7517323041659348,0.3272649227929429,0
0.28067543816735613,0.713060482358303,1.8875470911043037,0.5177073776404643,0.6690058553678714,0
